;missing in:;chi2:;p_value;category;p_adj;type
2632;nek1_mut;75.53568315950847;1.6511955561803318e-07;jak1_mut;9.495393704553068e-07;gene-gene
5530;dtwd2_mut;258.2419440042261;1.6637556253092812e-07;ahnak_mut;9.559753745095353e-07;gene-gene
3302;ptpn22_mut;225.40637592047227;1.755111002842719e-07;gata3_mut;1.0076385026180835e-06;gene-gene
2785;sik1_mut;78.68387535564898;1.8320711910374776e-07;map3k10_mut;1.050096916470792e-06;gene-gene
2784;sik1_mut;78.68387535564896;1.8320711910374916e-07;egfr_mut;1.050096916470792e-06;gene-gene
789;ep300_mut;174.0566038604976;1.8598472476113225e-07;arid1a_mut;1.0651436654967468e-06;gene-gene
768;ep300_mut;376.9090326736026;1.8783459120788442e-07;ahnak2_mut;1.0748569113591224e-06;gene-gene
2328;fam20c_mut;88.53736661428296;1.9222309036691998e-07;lifr_mut;1.099069339111023e-06;gene-gene
4085;prkacg_mut;96.5537446438855;1.9398866918218926e-07;erbb2_mut;1.1082574256549111e-06;gene-gene
1915;sbno1_mut;58.740946502057604;1.9481855283858293e-07;clk3_mut;1.112089239120244e-06;gene-gene
1109;fanca_mut;122.57131930239997;1.9559735313686346e-07;shank2_mut;1.115623433769196e-06;gene-gene
3217;sik2_mut;90.05384702038981;1.995455249724802e-07;brca2_mut;1.1372141786155946e-06;gene-gene
3659;flt3_mut;99.62323360569548;1.997222105995025e-07;kdm6a_mut;1.137293468181519e-06;gene-gene
6138;foxo1_mut;189.98009847457823;2.0854429859973208e-07;birc6_mut;1.1846333449726243e-06;gene-gene
6287;nt5e_mut;189.98009847457826;2.0854429859973208e-07;birc6_mut;1.1846333449726243e-06;gene-gene
6436;braf_mut;189.98009847457826;2.0854429859973208e-07;birc6_mut;1.1846333449726243e-06;gene-gene
4931;nf2_mut;316.8197295082796;2.097875671050824e-07;syne1_mut;1.1907276452991152e-06;gene-gene
3364;ptpn22_mut;94.59146651390955;2.1933493951898512e-07;foxo3_mut;1.241923335859413e-06;gene-gene
3513;tumor_size;94.59146651390957;2.1933493951898668e-07;foxo3_mut;1.241923335859413e-06;clinic-gene
5531;dtwd2_mut;258.23722405989486;2.193406893445707e-07;dnah11_mut;1.241923335859413e-06;gene-gene
3897;hdac9_mut;316.5604766761211;2.20595900935756e-07;syne1_mut;1.2480190767920058e-06;gene-gene
4725;cancer_type_detailed;62.168833716101126;2.2472319430826894e-07;gps2_mut;1.2682883349207392e-06;clinic-gene
4579;oncotree_code;62.168833716101126;2.2472319430826894e-07;gps2_mut;1.2682883349207392e-06;clinic-gene
4433;tumor_other_histologic_subtype;62.168833716101126;2.2472319430826894e-07;gps2_mut;1.2682883349207392e-06;clinic-gene
3316;ptpn22_mut;189.55573939580833;2.3133957076594403e-07;birc6_mut;1.3045759329633985e-06;gene-gene
3948;hdac9_mut;105.22561359277653;2.435239848830393e-07;adgra2_mut;1.37198064234792e-06;gene-gene
6714;nr3c1_mut;265.4419363699329;2.4368512625644323e-07;pik3ca_mut;1.37198064234792e-06;gene-gene
6570;ccnd3_mut;316.02705235945064;2.4456972635990825e-07;syne1_mut;1.3758523978073101e-06;gene-gene
2354;fam20c_mut;67.28766776198584;2.5819520636976874e-07;nrg3_mut;1.451335403785659e-06;gene-gene
653;cellularity;139.07082423394476;2.6191758967620725e-07;myh9_mut;1.4710757227231993e-06;clinic-gene
5695;ctnna1_mut;172.66204363027785;2.651979520708402e-07;arid1a_mut;1.4883036876457516e-06;gene-gene
2925;type_of_breast_surgery;85.9154011340239;2.695143890363423e-07;bap1_mut;1.5113138332238553e-06;clinic-gene
2926;type_of_breast_surgery;85.90440037088796;2.705308059771597e-07;l1cam_mut;1.5157969056635242e-06;clinic-gene
418;primary_tumor_laterality;68.9322340574187;2.718351353730592e-07;men1_mut;1.5218846881823437e-06;clinic-gene
4237;large1_mut;118.46850664223545;2.736713926722112e-07;ptprd_mut;1.530938367174331e-06;gene-gene
1572;ptprm_mut;101.75113314199379;2.7497188903797964e-07;asxl1_mut;1.536982870966691e-06;gene-gene
1811;sbno1_mut;374.47128730932883;2.902721886746845e-07;ahnak2_mut;1.6212084590487776e-06;gene-gene
2637;nek1_mut;75.5230592905974;3.092242802526673e-07;smarcc2_mut;1.7256789505793821e-06;gene-gene
2006;kdm3a_mut;117.92792792792791;3.215437001478105e-07;setd2_mut;1.7915676498666286e-06;gene-gene
1855;sbno1_mut;117.92792792792791;3.215437001478105e-07;ptprd_mut;1.7915676498666286e-06;gene-gene
1125;fanca_mut;101.02122062304635;3.468121168578047e-07;asxl1_mut;1.9308177374386306e-06;gene-gene
2207;er_status_measured_by_ihc;62.77161262074816;3.6397417659132477e-07;ttyh1_mut;2.0247512514678235e-06;clinic-gene
3511;tumor_size;94.61139487942692;3.664130253505263e-07;ctnna3_mut;2.0366967447288206e-06;clinic-gene
1519;ptprm_mut;255.7439692500161;3.7148757688662686e-07;dnah11_mut;2.0602013220036225e-06;gene-gene
5692;ctnna1_mut;172.6941054838672;3.7152621521747897e-07;utrn_mut;2.0602013220036225e-06;gene-gene
5990;magea8_mut;172.69410548386716;3.715262152174845e-07;utrn_mut;2.0602013220036225e-06;gene-gene
2566;nek1_mut;227.30197714707586;3.7233637661090355e-07;ryr2_mut;2.0630565133865053e-06;gene-gene
4095;prkacg_mut;111.45170831208567;3.733674614932277e-07;rb1_mut;2.067130311769558e-06;gene-gene
2411;npnt_mut;254.29155706046018;3.850472522493521e-07;ahnak_mut;2.1301070082867958e-06;gene-gene
4200;large1_mut;237.4619916232826;3.919256749409139e-07;cdh1_mut;2.1664435845032954e-06;gene-gene
3798;taf4b_mut;105.22561359277655;3.934333750637966e-07;alk_mut;2.1730584913602743e-06;gene-gene
6137;foxo1_mut;190.0138377587559;3.973153594600999e-07;tg_mut;2.1910358457361624e-06;gene-gene
6435;braf_mut;190.01383775875595;3.973153594600999e-07;tg_mut;2.1910358457361624e-06;gene-gene
2870;type_of_breast_surgery;172.29266336494706;4.108241188351329e-07;utrn_mut;2.263744572792645e-06;clinic-gene
1818;sbno1_mut;236.91478652217677;4.4122036988024023e-07;cdh1_mut;2.4293197197425047e-06;gene-gene
1613;ptprm_mut;50.808127544259534;4.477350630047952e-07;or6a2_mut;2.4632479411137825e-06;gene-gene
1619;ptprm_mut;50.73180561386238;4.621501756228675e-07;lipi_mut;2.5405533257883364e-06;gene-gene
1988;kdm3a_mut;146.63332982086408;5.003525380627864e-07;pten_mut;2.748398729123183e-06;gene-gene
1080;fanca_mut;183.65581737932365;5.03562608152652e-07;pde4dip_mut;2.7638585570797954e-06;gene-gene
942;myo1a_mut;160.26827051603647;5.367590473799425e-07;ncor2_mut;2.9437484019180994e-06;gene-gene
3657;flt3_mut;99.63267758833136;5.379619347772813e-07;fancd2_mut;2.9480314025795016e-06;gene-gene
2113;er_status_measured_by_ihc;252.6763060463523;5.400020068291244e-07;ahnak_mut;2.956891866547878e-06;clinic-gene
352;primary_tumor_laterality;52.28475497077447;5.519356327161972e-07;akt1_mut;3.019870215965599e-06;clinic-gene
2635;nek1_mut;75.52305929059737;5.641946078976034e-07;egfr_mut;3.084528736604503e-06;gene-gene
2783;sik1_mut;78.69594580290037;5.943123868782142e-07;arid5b_mut;3.2466463230008466e-06;gene-gene
810;ep300_mut;70.17743317411546;6.202379899853786e-07;sf3b1_mut;3.3856272156467503e-06;gene-gene
455;neoplasm_histologic_grade;41.584712236482;6.25051069422316e-07;tumor_other_histologic_subtype;3.409236395045841e-06;clinic-clinic
3949;hdac9_mut;105.22561359277654;6.282267563278697e-07;ubr5_mut;3.423884825634029e-06;gene-gene
1769;gldc_mut;53.64169246400749;6.985450319999869e-07;prkce_mut;3.8041575515073336e-06;gene-gene
1854;sbno1_mut;117.97574722696541;7.538119159586132e-07;shank2_mut;4.101934467914977e-06;gene-gene
776;ep300_mut;219.95255247645972;7.956389041421971e-07;dnah2_mut;4.326170446102359e-06;gene-gene
6574;ccnd3_mut;252.05359806389663;8.002394844834613e-07;dnah11_mut;4.347801926971962e-06;gene-gene
652;cellularity;139.17906534199588;8.174077487839426e-07;stab2_mut;4.4376285475939446e-06;clinic-gene
1913;sbno1_mut;58.789866789866785;8.358176738870462e-07;rpgr_mut;4.534051310131049e-06;gene-gene
817;ep300_mut;104.22612557511638;8.523871847810977e-07;afdn_mut;4.620348533797928e-06;gene-gene
2420;npnt_mut;181.24228282727654;8.984193554213085e-07;pde4dip_mut;4.86608995064239e-06;gene-gene
5252;clrn2_mut;158.24176650223154;8.992382178732541e-07;ncor2_mut;4.866202380641851e-06;gene-gene
4089;prkacg_mut;111.49385926467006;8.998330436223374e-07;usp9x_mut;4.866202380641851e-06;gene-gene
2710;sik1_mut;251.38901197346885;9.173602471066788e-07;dnah11_mut;4.9571508480544195e-06;gene-gene
1365;myo3a_mut;336.11782684585995;9.259219044434096e-07;kmt2c_mut;4.999548953899616e-06;gene-gene
2347;fam20c_mut;67.34442619438694;9.304890524634589e-07;palld_mut;5.016456025896749e-06;gene-gene
2346;fam20c_mut;67.34442619438694;9.304890524634589e-07;smarcc1_mut;5.016456025896749e-06;gene-gene
3361;ptpn22_mut;94.63136600967718;9.875004887104262e-07;kdm6a_mut;5.315613185377309e-06;gene-gene
3510;tumor_size;94.63136600967718;9.875004887104262e-07;kdm6a_mut;5.315613185377309e-06;clinic-gene
3015;stk11_mut;180.65206042869573;1.0337963682479137e-06;pde4dip_mut;5.560535200114067e-06;gene-gene
2782;sik1_mut;78.69594580290037;1.0422687034570014e-06;setdb1_mut;5.60179340850313e-06;gene-gene
1565;ptprm_mut;101.82546218475215;1.1201926283877565e-06;alk_mut;6.015976859758074e-06;gene-gene
774;ep300_mut;250.11146103188207;1.191146490111259e-06;dnah11_mut;6.392120219974936e-06;gene-gene
6764;nr3c1_mut;104.58687327569099;1.202033737621887e-06;setd1a_mut;6.445594570041538e-06;gene-gene
1732;gldc_mut;79.72866840020257;1.2693191460324512e-06;aff2_mut;6.801175516356393e-06;gene-gene
3601;flt3_mut;299.659329834065;1.3262004166145914e-06;map3k1_mut;7.100507517920421e-06;gene-gene
3264;sik2_mut;43.966444612805816;1.431669977637856e-06;akt2_mut;7.659324757852757e-06;gene-gene
1766;gldc_mut;53.65961754156508;1.4686363118934716e-06;clk3_mut;7.851080268706722e-06;gene-gene
2847;type_of_breast_surgery;32.51501658933782;1.5011771627985307e-06;tumor_stage;8.01890278017839e-06;clinic-clinic
3213;sik2_mut;90.0958839521816;1.565669338331665e-06;ctnna3_mut;8.354252820656029e-06;gene-gene
3421;tumor_size;23.064767776435236;1.5663476735450693e-06;cancer_type;8.354252820656029e-06;clinic-clinic
3214;sik2_mut;90.08535783241047;1.570908757666116e-06;brca1_mut;8.372188779415066e-06;gene-gene
3360;ptpn22_mut;94.63136600967717;1.5940425414961334e-06;taf1_mut;8.489005516336497e-06;gene-gene
1562;ptprm_mut;101.91882475734802;1.7122369530935986e-06;afdn_mut;9.111500069508739e-06;gene-gene
1073;fanca_mut;230.46757396030574;1.7354864111226774e-06;cdh1_mut;9.228191441791587e-06;gene-gene
1431;myo3a_mut;83.4300044011932;1.8057747838540583e-06;brca2_mut;9.594637577785784e-06;gene-gene
6283;nt5e_mut;190.08211421558818;1.8412059642138162e-06;herc2_mut;9.77546054100451e-06;gene-gene
6285;nt5e_mut;190.0283783679973;1.8638202512409425e-06;akap9_mut;9.88801222127598e-06;gene-gene
3758;taf4b_mut;210.8303651767502;1.877842239785765e-06;dnah5_mut;9.954843497255797e-06;gene-gene
1585;ptprm_mut;75.30872658490534;1.901143869132678e-06;ncoa3_mut;1.0070729502373026e-05;gene-gene
928;myo1a_mut;219.7278771078248;1.926323757410554e-06;ryr2_mut;1.019638188865723e-05;gene-gene
3461;tumor_size;189.7608538474781;1.980490316802763e-06;herc2_mut;1.0475159609009014e-05;clinic-gene
6545;ccnd3_mut;36.70561036714687;2.009527059403759e-06;pam50_+_claudin-low_subtype;1.0620700124095358e-05;gene-clinic
4081;prkacg_mut;111.57884841363102;2.057794317633414e-06;map2k4_mut;1.0867580421243131e-05;gene-gene
4088;prkacg_mut;111.49385926467009;2.1085512789908287e-06;ptprd_mut;1.1127226424704622e-05;gene-gene
3649;flt3_mut;99.68004998777508;2.1444973722329364e-06;alk_mut;1.1308379728144547e-05;gene-gene
6716;nr3c1_mut;422.6782807728222;2.161497933212903e-06;muc16_mut;1.1389431417314144e-05;gene-gene
1620;ptprm_mut;50.71277558203676;2.248694439262078e-06;prkce_mut;1.1839960849377647e-05;gene-gene
3894;hdac9_mut;422.2413194981126;2.31383691166596e-06;muc16_mut;1.2173778992326855e-05;gene-gene
3503;tumor_size;94.68148183679786;2.5014960284282595e-06;pik3r1_mut;1.3151205982414033e-05;clinic-gene
3506;tumor_size;94.6614031905318;2.516897381946341e-06;ctcf_mut;1.3222227073427883e-05;clinic-gene
3358;ptpn22_mut;94.65138004246285;2.52462035364219e-06;asxl1_mut;1.3252834268142734e-05;gene-gene
638;cellularity;174.19024384339966;2.530364649647205e-06;tbx3_mut;1.3273016371685452e-05;clinic-gene
3359;ptpn22_mut;94.64136765461731;2.5323581973713058e-06;fancd2_mut;1.3273508420880205e-05;gene-gene
2203;er_status_measured_by_ihc;62.8021693850103;2.601179020610377e-06;men1_mut;1.362401635457624e-05;clinic-gene
2814;sik1_mut;38.3313001364461;2.620886562798742e-06;kras_mut;1.3716954617434315e-05;gene-gene
2028;kdm3a_mut;77.26832426832428;2.887275073126088e-06;cacna2d3_mut;1.5099843514919145e-05;gene-gene
408;primary_tumor_laterality;69.09994127914997;2.990236903036018e-06;zfp36l1_mut;1.562661573785539e-05;clinic-gene
2778;sik1_mut;78.72012534344559;3.0130360569593145e-06;l1cam_mut;1.5733993221206825e-05;gene-gene
2334;fam20c_mut;67.41571460395254;3.0275099185376842e-06;jak1_mut;1.5797768335192532e-05;gene-gene
618;cellularity;420.4509592482215;3.0538276681465323e-06;muc16_mut;1.592320441592524e-05;clinic-gene
6477;braf_mut;93.98075383844571;3.0976115667841713e-06;ctcf_mut;1.613945713431842e-05;gene-gene
1536;ptprm_mut;153.240249851015;3.1290817382716975e-06;notch1_mut;1.6291277276679844e-05;gene-gene
2061;kdm3a_mut;58.8062081373322;3.185718390862992e-06;map3k13_mut;1.6573800742337846e-05;gene-gene
3646;flt3_mut;99.72767803967128;3.2903478507861514e-06;afdn_mut;1.71054021082164e-05;gene-gene
1204;mutation_count;434.0222557749618;3.3593851002056953e-06;nottingham_prognostic_index;1.745131873244401e-05;clinic-clinic
5247;clrn2_mut;158.28889375083108;3.3939160506026985e-06;col6a3_mut;1.7604522231300223e-05;gene-gene
4949;nf2_mut;158.28889375083105;3.393916050602748e-06;col6a3_mut;1.7604522231300223e-05;gene-gene
4951;nf2_mut;158.27707286136072;3.40360343853641e-06;lama2_mut;1.7626747715172276e-05;gene-gene
5100;ldlrap1_mut;158.2770728613607;3.4036034385364576e-06;lama2_mut;1.7626747715172276e-05;gene-gene
4855;ppp2r2a_mut;71.9764535200615;3.4057692021586623e-06;pbrm1_mut;1.7626747715172276e-05;gene-gene
3017;stk11_mut;180.61065121527423;3.564761393731468e-06;tg_mut;1.8435964365656377e-05;gene-gene
5544;dtwd2_mut;172.6887470228495;3.5873135562404955e-06;tbx3_mut;1.8525173553179853e-05;gene-gene
5693;ctnna1_mut;172.6887470228495;3.5873135562404955e-06;tbx3_mut;1.8525173553179853e-05;gene-gene
3355;ptpn22_mut;94.68148183679787;3.937325584997037e-06;asxl2_mut;2.0317646870291207e-05;gene-gene
1477;myo3a_mut;41.56571332911695;3.945031011334776e-06;cdkn2a_mut;2.0342385000882716e-05;gene-gene
3063;stk11_mut;90.11697007408355;4.026870223559561e-06;kdm6a_mut;2.0749072457234996e-05;gene-gene
2143;er_status_measured_by_ihc;126.03518547706213;4.20716713915733e-06;runx1_mut;2.1662105233081994e-05;clinic-gene
17;tumor_stage;432.46898809001954;4.246122343420637e-06;nottingham_prognostic_index;2.1846580864123704e-05;clinic-clinic
4210;large1_mut;176.96652377314356;4.494702179493911e-06;birc6_mut;2.3108524008921232e-05;gene-gene
1617;ptprm_mut;50.73180561386239;4.602328271990382e-06;clk3_mut;2.3644461497350584e-05;gene-gene
2197;er_status_measured_by_ihc;62.83279112910074;4.714857262245752e-06;smarcc1_mut;2.4183077254801835e-05;clinic-gene
2198;er_status_measured_by_ihc;62.83279112910073;4.7148572622457875e-06;palld_mut;2.4183077254801835e-05;clinic-gene
4087;prkacg_mut;111.51925937849056;4.717551781636597e-06;shank2_mut;2.4183077254801835e-05;gene-gene
1399;myo3a_mut;125.57524101274254;4.751006670817212e-06;runx1_mut;2.4336718188416322e-05;gene-gene
2825;type_of_breast_surgery;20.900263088250846;4.838281400403672e-06;cancer_type;2.4765620618769566e-05;clinic-clinic
695;cellularity;69.3055658643718;4.8768265041384755e-06;chd1_mut;2.4944646255062614e-05;clinic-gene
848;ep300_mut;69.27769964956963;4.923312601813715e-06;egfr_mut;2.5163997914317796e-05;gene-gene
868;ep300_mut;44.83593452767013;5.185333602739207e-06;or6a2_mut;2.6483863949078098e-05;gene-gene
2339;fam20c_mut;67.40142653806092;5.373298080129347e-06;smarcc2_mut;2.7423837608373813e-05;gene-gene
3754;taf4b_mut;210.98868629854312;5.395026791720961e-06;dnah2_mut;2.75146366377769e-05;gene-gene
2342;fam20c_mut;67.35865354080661;5.452751357104586e-06;zfp36l1_mut;2.7788748163449846e-05;gene-gene
3755;taf4b_mut;210.90033122553447;5.4949486357051516e-06;kmt2d_mut;2.7983386383142783e-05;gene-gene
3339;ptpn22_mut;106.63819791828493;5.56240740350876e-06;arid1b_mut;2.8306293174301316e-05;gene-gene
1764;gldc_mut;53.71350676519214;5.775004110598364e-06;rpgr_mut;2.9366778544942334e-05;gene-gene
1179;fanca_mut;40.65096220106883;5.789144645062926e-06;cdkn2a_mut;2.941727537094885e-05;gene-gene
1765;gldc_mut;53.69552466196914;5.814129528431559e-06;foxp1_mut;2.952276381915066e-05;gene-gene
1904;sbno1_mut;58.85533632002032;5.863202560314603e-06;cdkn1b_mut;2.9750324102337058e-05;gene-gene
2057;kdm3a_mut;58.82256682309732;5.933107858974858e-06;nrg3_mut;3.0083181865498792e-05;gene-gene
1659;gldc_mut;249.39548313690975;6.0847196308479145e-06;pik3ca_mut;3.082954029059781e-05;gene-gene
3501;tumor_size;94.69153736981758;6.103697431204433e-06;adgra2_mut;3.090328547233723e-05;clinic-gene
6207;foxo1_mut;61.995678477012156;6.341341531915468e-06;smad4_mut;3.208323916255856e-05;gene-gene
5837;agtr2_mut;172.78065693036154;6.407938275832583e-06;pde4dip_mut;3.2373293371830996e-05;gene-gene
5688;ctnna1_mut;172.78065693036157;6.407938275832585e-06;pde4dip_mut;3.2373293371830996e-05;gene-gene
800;ep300_mut;139.20619963508364;6.915443865742215e-06;ncor1_mut;3.491199876440814e-05;gene-gene
813;ep300_mut;104.30872610989366;7.1570935078023375e-06;usp9x_mut;3.6105857284487317e-05;gene-gene
1525;ptprm_mut;204.43550268957938;7.3045203536716655e-06;dnah5_mut;3.68230041205656e-05;gene-gene
1117;fanca_mut;101.18016373335357;7.68718170829962e-06;rb1_mut;3.872410857670472e-05;gene-gene
1429;myo3a_mut;83.47588091551195;7.7284972644002e-06;foxo3_mut;3.8904186157322907e-05;gene-gene
3935;hdac9_mut;105.3426494147114;8.00063682775056e-06;arid1b_mut;4.024510404283165e-05;gene-gene
2629;nek1_mut;75.56097131526738;8.414886626026112e-06;l1cam_mut;4.2298426515139884e-05;gene-gene
1700;gldc_mut;107.91032684198979;8.64195905918665e-06;ros1_mut;4.3397906272893744e-05;gene-gene
2010;kdm3a_mut;87.60586258401794;8.646040579915284e-06;erbb3_mut;4.3397906272893744e-05;gene-gene
1611;ptprm_mut;50.8272586382185;8.813917448339957e-06;fbxw7_mut;4.4208787660840835e-05;gene-gene
2830;type_of_breast_surgery;28.63724276276868;9.26235511767041e-06;cohort;4.642473113856754e-05;clinic-clinic
3500;tumor_size;94.69153736981758;9.378099165191469e-06;alk_mut;4.6937520678504864e-05;clinic-gene
3351;ptpn22_mut;94.69153736981758;9.378099165191469e-06;alk_mut;4.6937520678504864e-05;gene-gene
3505;tumor_size;94.66140319053179;9.460606813952938e-06;apc_mut;4.728273233840428e-05;clinic-gene
3356;ptpn22_mut;94.66140319053179;9.460606813952938e-06;apc_mut;4.728273233840428e-05;gene-gene
2725;sik1_mut;157.89439528023593;9.563792987455014e-06;arid1a_mut;4.7764275627840015e-05;gene-gene
1398;myo3a_mut;125.62069500435356;9.636260976975764e-06;myh9_mut;4.809182531866404e-05;gene-gene
1101;fanca_mut;122.84899990295457;9.689726939871027e-06;runx1_mut;4.832414141961375e-05;gene-gene
3056;stk11_mut;90.16988387648956;9.734477885175187e-06;pik3r1_mut;4.8512693996946525e-05;gene-gene
3208;sik2_mut;90.14868423593397;9.795853164056054e-06;ctcf_mut;4.878376768158207e-05;gene-gene
6756;nr3c1_mut;104.61077397452367;9.80990071737152e-06;lamb3_mut;4.881892899734673e-05;gene-gene
3210;sik2_mut;90.1275301125884;9.857472941415342e-06;fancd2_mut;4.902075689798505e-05;gene-gene
1761;gldc_mut;53.749528209102;1.0860091265029575e-05;ttyh1_mut;5.3968319821309846e-05;gene-gene
6579;ccnd3_mut;211.20770188027663;1.1227275810769691e-05;ryr2_mut;5.575335898354502e-05;gene-gene
1383;myo3a_mut;167.6550086582596;1.1277784624594225e-05;tbx3_mut;5.596440424150557e-05;gene-gene
3029;stk11_mut;134.41715401198417;1.1583633854368955e-05;pten_mut;5.7441341192672735e-05;gene-gene
5393;prr16_mut;172.720987245734;1.1614183899138408e-05;birc6_mut;5.751119978970946e-05;gene-gene
5989;magea8_mut;172.720987245734;1.1614183899138408e-05;birc6_mut;5.751119978970946e-05;gene-gene
